restaurant_name,rating,average_price,average_delivery_time,south_indian_or_not,north_indian_or_not,fast_food_or_not,street_food,biryani_or_not,bakery_or_not,location,norm_rating,norm_price,norm_delivery_time,Score
Five Star Chicken,3.3,100,44,0,0,1,0,0,0,Mysore,0.3599999999999999,0.8860759493670886,0.7934782608695652,0.5952586681342873
Five Star Chicken,3.6,150,42,0,0,1,0,0,0,Hyderabad,0.48,0.8227848101265822,0.8043478260869565,0.6458613098514034
Five Star Chicken,3.9,450,30,0,0,1,0,0,0,Vijayawada,0.5999999999999999,0.4430379746835442,0.8695652173913043,0.6494771601541001
Five Star Chicken,4.0,200,34,0,0,1,0,0,0,Nellore,0.6399999999999999,0.759493670886076,0.8478260869565217,0.7262465602641717
Five Star Chicken,4.1,100,30,0,0,1,0,0,0,NCR,0.6799999999999997,0.8860759493670886,0.8695652173913043,0.778084755090809
Five Star Chicken,4.1,150,37,0,0,1,0,0,0,Nellore,0.6799999999999997,0.8227848101265822,0.8315217391304348,0.7540134837644468
Five Star Chicken,4.2,300,29,0,0,1,0,0,0,Bangalore,0.72,0.6329113924050633,0.875,0.7490822784810127
Five Star Chicken,4.2,400,21,0,0,1,0,0,0,Vijayawada,0.72,0.5063291139240507,0.9184782608695652,0.7368093010456797
Five Star Chicken,4.4,200,41,0,0,1,0,0,0,Chennai,0.8,0.759493670886076,0.8097826086956522,0.794833516785911
Five Star Chiken,4.0,150,27,0,0,1,0,0,0,Chennai,0.6399999999999999,0.8227848101265822,0.8858695652173914,0.7503178315905338
Five Star Janta,4.3,100,11,0,0,0,0,0,1,Saharanpur,0.7599999999999998,0.8860759493670886,0.9728260869565217,0.8490630159603743
Five Star Janta,4.3,150,29,1,1,1,0,0,1,Dehradun,0.7599999999999998,0.8227848101265822,0.875,0.8070569620253163
Five Star Janta,4.4,100,28,1,0,1,1,0,1,Haridwar,0.8,0.8860759493670886,0.8804347826086957,0.8413456246560265
Five Star Koli Hut,4.3,200,43,0,0,1,0,0,0,Chennai,0.7599999999999998,0.759493670886076,0.7989130434782609,0.7715726472206933
Five Star New Ambur Biryani,3.1,300,49,1,0,1,0,1,0,Bangalore,0.28,0.6329113924050633,0.7663043478260869,0.49647358282883874
Five Star Pizza,4.0,50,26,0,0,0,0,0,0,Bareilly,0.6399999999999999,0.9493670886075949,0.8913043478260869,0.777264722069345
Five Star Premium,4.3,250,24,0,1,0,0,0,0,Saharanpur,0.7599999999999998,0.6962025316455696,0.9021739130434783,0.7898926802421572
Fiza Biryani,3.7,350,29,0,1,0,0,1,0,Goa,0.52,0.5696202531645569,0.875,0.6364240506329113
Fiza Biryani House,4.1,300,31,0,1,0,0,1,0,Goa,0.6799999999999997,0.6329113924050633,0.8641304347826086,0.725821408915795
Fiza Restaurant,4.3,100,32,0,1,0,0,1,0,Hyderabad,0.7599999999999998,0.8860759493670886,0.8586956521739131,0.8148238855255916
Fizzy Fizz Soda & Coffee Shop,4.3,50,26,0,0,0,0,0,0,Udaipur,0.7599999999999998,0.9493670886075949,0.8913043478260869,0.8372647220693449
Flame & Grill,4.4,100,49,0,0,0,0,1,0,Kolkata,0.8,0.8860759493670886,0.7663043478260869,0.8071064942212438
Flame House 24 Fusion X,4.0,300,26,1,1,1,0,1,0,Thrissur,0.6399999999999999,0.6329113924050633,0.8913043478260869,0.7139735828288387
Flame 'N' Go,4.2,300,21,0,1,0,0,0,0,Thrissur,0.72,0.6329113924050633,0.9184782608695652,0.7621257567418822
Flame On,4.0,100,32,0,0,1,1,0,0,Kanpur,0.6399999999999999,0.8860759493670886,0.8586956521739131,0.7548238855255915
Flameingoes,4.0,100,20,0,1,0,0,1,0,Guntur,0.6399999999999999,0.8860759493670886,0.9239130434782609,0.7743891029168959
Flames,4.1,200,35,0,1,0,0,0,0,Chandigarh,0.6799999999999997,0.759493670886076,0.8423913043478262,0.744616125481563
Flames Restro & Bar - Raghu Mahal Hotel,4.2,300,33,0,1,0,0,0,0,Udaipur,0.72,0.6329113924050633,0.8532608695652174,0.7425605393505779
Flamingo,3.7,300,37,0,1,1,0,1,0,Ludhiana,0.52,0.6329113924050633,0.8315217391304348,0.6360388002201431
Flan,4.1,100,21,0,0,1,0,0,1,Vijayawada,0.6799999999999997,0.8860759493670886,0.9184782608695652,0.7927586681342871
Flashback,3.7,100,31,0,1,0,0,1,0,Bareilly,0.52,0.8860759493670886,0.8641304347826086,0.6964543203082003
Flaves,4.1,200,48,1,1,1,0,0,0,Ranchi,0.6799999999999997,0.759493670886076,0.7717391304347826,0.7234204733076498
Flavogo,4.0,150,41,0,1,1,0,0,0,Pune,0.6399999999999999,0.8227848101265822,0.8097826086956522,0.7274917446340121
Flavor Cottage,4.3,250,51,0,1,0,0,1,0,Mumbai,0.7599999999999998,0.6962025316455696,0.7554347826086957,0.7458709411117225
Flavor Time,4.1,100,41,0,1,0,0,0,0,Trivandrum,0.6799999999999997,0.8860759493670886,0.8097826086956522,0.7601499724821132
Flavorosso,3.8,150,34,0,0,1,1,0,0,Ludhiana,0.5599999999999998,0.8227848101265822,0.8478260869565217,0.6989047881122729
Flavors,4.6,150,15,0,0,0,0,0,0,Kolhapur,0.8799999999999997,0.8227848101265822,0.9510869565217391,0.889883048981838
Flavors Arabia By Jazeerah,3.7,150,38,0,1,1,0,1,0,Amravati,0.52,0.8227848101265822,0.8260869565217391,0.6723830489818382
Flavors Of India,3.3,150,35,1,0,1,1,0,0,Dehradun,0.3599999999999999,0.8227848101265822,0.8423913043478262,0.5972743533296643
Flavorsome Feasts,3.8,350,46,0,1,1,0,0,0,Jaipur,0.5599999999999998,0.5696202531645569,0.782608695652174,0.6287066593285635
Flavorsome Thalis,3.8,350,44,0,1,0,0,0,0,Jaipur,0.5599999999999998,0.5696202531645569,0.7934782608695652,0.6319675288937809
Flavour Restaurant,3.6,150,45,0,1,1,0,0,0,Meerut,0.48,0.8227848101265822,0.7880434782608696,0.6409700055035773
Flavour Restaurant,4.1,100,22,1,0,1,0,0,0,Meerut,0.6799999999999997,0.8860759493670886,0.9130434782608696,0.7911282333516785
Flavour Town Restaurant,4.3,400,56,0,1,0,0,0,0,Guwahati,0.7599999999999998,0.5063291139240507,0.7282608695652173,0.6997440836543752
Flavours,3.9,150,35,1,1,0,0,0,0,NCR,0.5999999999999999,0.8227848101265822,0.8423913043478262,0.7172743533296642
Flavours,3.9,150,41,1,1,0,0,0,0,Delhi NCR,0.5999999999999999,0.8227848101265822,0.8097826086956522,0.7074917446340121
Flavours,4.1,150,36,1,1,0,0,0,0,Nagpur,0.6799999999999997,0.8227848101265822,0.8369565217391305,0.7556439185470554
Flavours,4.1,250,44,1,1,1,1,0,0,Siliguri,0.6799999999999997,0.6962025316455696,0.7934782608695652,0.7172839845899833
Flavours,4.2,200,43,1,1,0,0,0,0,Darbhanga,0.72,0.759493670886076,0.7989130434782609,0.7515726472206935
Flavours - The Restro Café,3.6,100,43,0,1,0,0,0,0,Jodhpur,0.48,0.8860759493670886,0.7989130434782609,0.656889102916896
Flavours Curated - ITC Maurya,4.1,300,69,0,1,1,0,0,0,NCR,0.6799999999999997,0.6329113924050633,0.6576086956521738,0.6638648871766647
Flavours India,4.3,100,40,0,0,1,0,1,0,Allahabad,0.7599999999999998,0.8860759493670886,0.8152173913043479,0.8017804072647219
Flavours Of Andhra,3.7,200,22,0,1,0,0,1,0,Vijayawada,0.52,0.759493670886076,0.9130434782608696,0.6858117776554761
Flavours Of Chaap,4.2,150,28,0,1,0,0,0,0,NCR,0.72,0.8227848101265822,0.8804347826086957,0.7886873968079251
Flavours Of China,4.2,150,34,0,0,0,0,0,0,Mumbai,0.72,0.8227848101265822,0.8478260869565217,0.7789047881122729
Flavours Of China,4.4,150,60,0,1,0,0,0,0,Kolkata,0.8,0.8227848101265822,0.7065217391304348,0.776513483764447
Flavours Of Darbhanga,3.0,200,32,0,1,0,0,0,0,Darbhanga,0.24,0.759493670886076,0.8586956521739131,0.5295074298293891
Flavours Of Home,4.3,100,41,0,1,0,0,0,0,Udaipur,0.7599999999999998,0.8860759493670886,0.8097826086956522,0.8001499724821133
Flavours Of India,4.1,400,40,0,1,0,0,0,0,Kolkata,0.6799999999999997,0.5063291139240507,0.8152173913043479,0.6858310401761143
Flavours Of Murthal,4.2,150,56,0,1,0,1,0,0,NCR,0.72,0.8227848101265822,0.7282608695652173,0.7430352228948816
Flavours Of Punjab,3.5,150,34,0,1,0,0,0,0,Raipur,0.43999999999999995,0.8227848101265822,0.8478260869565217,0.6389047881122729
Flavours Of Punjab,3.9,300,27,0,1,0,0,0,0,NCR,0.5999999999999999,0.6329113924050633,0.8858695652173914,0.69234314804623
Flavours Of Rasoi,4.3,200,35,0,1,0,0,0,0,Firozabad,0.7599999999999998,0.759493670886076,0.8423913043478262,0.784616125481563
Flavours Of Southwala,4.2,200,39,1,1,0,0,0,0,NCR,0.72,0.759493670886076,0.8206521739130435,0.7580943863511282
Flavours Of Taj,3.9,100,24,0,1,0,0,0,0,Dehradun,0.5999999999999999,0.8860759493670886,0.9021739130434783,0.7478673637864612
Flavours Of Tikka,3.9,200,42,0,1,0,0,0,0,NCR,0.5999999999999999,0.759493670886076,0.8043478260869565,0.693203082003302
Flavours Restaurant,4.5,50,32,0,1,0,0,0,0,Rajkot,0.8399999999999999,0.9493670886075949,0.8586956521739131,0.8674821133736929
Flavours Street,4.0,100,31,0,0,1,0,0,0,Pune,0.6399999999999999,0.8860759493670886,0.8641304347826086,0.7564543203082004
Flavours Street,4.0,250,28,0,0,1,0,0,0,Solapur,0.6399999999999999,0.6962025316455696,0.8804347826086957,0.7233709411117225
Flavours Street,4.1,100,41,0,0,1,1,0,0,Pune,0.6799999999999997,0.8860759493670886,0.8097826086956522,0.7601499724821132
Flavourz Fast Food & Chinese Kafe,3.8,150,28,0,0,1,0,0,0,Amravati,0.5599999999999998,0.8227848101265822,0.8804347826086957,0.708687396807925
Flavourzy,4.2,350,63,0,0,1,1,0,0,Mumbai,0.72,0.5696202531645569,0.6902173913043479,0.6809892680242158
Flax - Healthy Living,4.3,350,39,0,0,1,0,0,0,Mumbai,0.7599999999999998,0.5696202531645569,0.8206521739130435,0.7401197028068243
Flex Food Company,4.1,200,40,0,0,0,0,0,0,Bhopal,0.6799999999999997,0.759493670886076,0.8152173913043479,0.7364639515685194
Floop Sap,3.3,250,45,0,0,0,0,0,0,Bhubaneswar,0.3599999999999999,0.6962025316455696,0.7880434782608696,0.5556535498073747
Florentine - Hotel Gateway Grandeur,4.2,250,58,0,1,0,0,0,0,Guwahati,0.72,0.6962025316455696,0.717391304347826,0.7144578976334617
Flower Family,3.6,100,49,1,1,0,1,0,0,Kanpur,0.48,0.8860759493670886,0.7663043478260869,0.6471064942212438
Floweraura,4.1,450,22,0,0,0,0,0,1,Jalandhar,0.6799999999999997,0.4430379746835442,0.9130434782608696,0.7025206384149696
FlowerAura - Cakes Bouquets and Chocolates,3.5,200,29,0,0,1,0,0,1,Gaya,0.43999999999999995,0.759493670886076,0.875,0.6343987341772153
Flurys,4.3,100,22,0,0,1,0,0,0,Durgapur,0.7599999999999998,0.8860759493670886,0.9130434782608696,0.8311282333516785
Flurys,4.3,100,28,0,0,1,0,0,1,Kolkata,0.7599999999999998,0.8860759493670886,0.8804347826086957,0.8213456246560262
Fly Cafe,3.2,50,39,0,0,1,0,0,0,Bhubaneswar,0.32000000000000006,0.9493670886075949,0.8206521739130435,0.5960690698954321
Fly Kouzina,4.1,200,51,0,1,0,0,0,0,Kolkata,0.6799999999999997,0.759493670886076,0.7554347826086957,0.7185291689598238
Flying Bites,3.4,250,45,0,0,1,1,0,1,Varanasi,0.3999999999999999,0.6962025316455696,0.7880434782608696,0.5756535498073747
Flying Spaghetti Monster,4.3,250,76,0,0,0,0,0,0,Hyderabad,0.7599999999999998,0.6962025316455696,0.6195652173913043,0.7051100715465051
FNF Cafe,4.2,100,38,0,0,0,1,0,0,Jaipur,0.72,0.8860759493670886,0.8260869565217391,0.7850412768299395
FNP Cakes By Ferns N Petals,3.2,100,24,0,0,0,0,0,1,Patna,0.32000000000000006,0.8860759493670886,0.9021739130434783,0.6078673637864612
FNP Cakes By Ferns N Petals,3.5,200,16,0,0,0,0,0,1,NCR,0.43999999999999995,0.759493670886076,0.9456521739130435,0.6555943863511282
FNP Cakes By Ferns N Petals,3.5,350,34,0,0,0,0,0,1,Nashik,0.43999999999999995,0.5696202531645569,0.8478260869565217,0.5882718767198678
FNP Cakes By Ferns N Petals,3.6,150,38,0,0,0,0,0,1,Varanasi,0.48,0.8227848101265822,0.8260869565217391,0.6523830489818382
FNP Cakes By Ferns N Petals,3.6,150,44,0,0,0,0,0,1,Hyderabad,0.48,0.8227848101265822,0.7934782608695652,0.642600440286186
FNP Cakes By Ferns N Petals,3.6,200,37,0,0,0,0,0,1,Meerut,0.48,0.759493670886076,0.8315217391304348,0.6413552559163457
FNP Cakes By Ferns N Petals,3.7,150,48,0,0,0,0,0,1,Bangalore,0.52,0.8227848101265822,0.7717391304347826,0.6560787011557512
FNP Cakes By Ferns N Petals,3.8,200,38,0,0,0,0,0,1,Mumbai,0.5599999999999998,0.759493670886076,0.8260869565217391,0.6797248211337369
FNP Cakes By Ferns N Petals,3.9,100,23,0,0,0,0,0,1,Agra,0.5999999999999999,0.8860759493670886,0.907608695652174,0.7494977985690698
FNP Cakes By Ferns N Petals,3.9,200,43,0,0,1,0,0,1,Siliguri,0.5999999999999999,0.759493670886076,0.7989130434782609,0.6915726472206934
FNP Cakes By Ferns N Petals,4.0,50,36,0,0,0,0,0,1,Pune,0.6399999999999999,0.9493670886075949,0.8369565217391305,0.7609603742432581
FNP Cakes By Ferns N Petals,4.0,50,41,0,0,0,0,0,1,Bareilly,0.6399999999999999,0.9493670886075949,0.8097826086956522,0.7528082003302147
FNP Cakes By Ferns N Petals,4.0,100,23,0,0,0,0,0,1,Lucknow,0.6399999999999999,0.8860759493670886,0.907608695652174,0.7694977985690699
FNP Cakes By Ferns N Petals,4.0,150,25,0,0,0,0,0,1,Patna,0.6399999999999999,0.8227848101265822,0.8967391304347826,0.7535787011557511
FNP Cakes By Ferns N Petals,4.0,200,38,0,0,0,0,0,1,Kolkata,0.6399999999999999,0.759493670886076,0.8260869565217391,0.7197248211337369
FNP Cakes By Ferns N Petals,4.0,300,33,0,0,0,0,0,1,Coimbatore,0.6399999999999999,0.6329113924050633,0.8532608695652174,0.7025605393505778
FNP Cakes By Ferns N Petals,4.2,50,30,0,0,0,0,0,1,Kanpur,0.72,0.9493670886075949,0.8695652173913043,0.8107429829389102
Fnp Cakes N More,3.7,150,30,0,0,0,0,0,1,Ludhiana,0.52,0.8227848101265822,0.8695652173913043,0.6854265272427078
Fnp Cakes N More,4.1,100,16,0,0,0,0,0,1,Gaya,0.6799999999999997,0.8860759493670886,0.9456521739130435,0.8009108420473305
Fnp Cakes N More,4.1,100,36,0,0,0,0,0,1,Vijayawada,0.6799999999999997,0.8860759493670886,0.8369565217391305,0.7683021463951567
Fnp Cakes 'N' More,3.9,150,34,0,0,0,0,0,1,Jabalpur,0.5999999999999999,0.8227848101265822,0.8478260869565217,0.7189047881122729
Fnp Cakes 'N' More,4.1,100,31,0,0,0,0,0,1,Darbhanga,0.6799999999999997,0.8860759493670886,0.8641304347826086,0.7764543203082002
Fnp Cakes 'N' More,4.2,100,16,0,0,1,1,0,0,Kota,0.72,0.8860759493670886,0.9456521739130435,0.8209108420473308
fnpCakes ‘n’ more,3.9,100,35,0,0,0,0,0,1,Kolkata,0.5999999999999999,0.8860759493670886,0.8423913043478262,0.7299325811777655
fnpCakes 'n' More,4.1,100,23,0,0,0,0,0,1,Kota,0.6799999999999997,0.8860759493670886,0.907608695652174,0.7894977985690699
FOC 24,3.8,150,37,0,1,1,1,0,0,Indore,0.5599999999999998,0.8227848101265822,0.8315217391304348,0.6940134837644468
FOI - Flavours Of India,3.9,250,26,0,0,0,1,0,0,Siliguri,0.5999999999999999,0.6962025316455696,0.8913043478260869,0.7066318106769399
Foji Restaurant,3.3,250,40,0,1,0,1,0,0,Bikaner,0.3599999999999999,0.6962025316455696,0.8152173913043479,0.5638057237204182
Folks Pub,4.1,100,36,0,1,0,0,0,0,Agra,0.6799999999999997,0.8860759493670886,0.8369565217391305,0.7683021463951567
Fomo,4.1,50,32,0,1,1,0,0,0,Jodhpur,0.6799999999999997,0.9493670886075949,0.8586956521739131,0.7874821133736928
Fondart Bakehouse,3.9,50,17,0,0,0,0,0,1,Lucknow,0.5999999999999999,0.9493670886075949,0.9402173913043478,0.7719386351128232
Food & Foody's,3.5,250,51,0,1,0,0,0,0,Bareilly,0.43999999999999995,0.6962025316455696,0.7554347826086957,0.5858709411117226
Food Adda,3.1,250,55,0,0,1,0,0,0,Kolkata,0.28,0.6962025316455696,0.7336956521739131,0.49934920198128785
Food Adda,3.5,150,42,0,0,1,1,0,0,Pune,0.43999999999999995,0.8227848101265822,0.8043478260869565,0.6258613098514034
Food Adda,3.7,50,29,0,0,1,1,0,0,Rajkot,0.52,0.9493670886075949,0.875,0.712373417721519
Food Adda,3.8,100,26,0,0,1,1,0,0,Amritsar,0.5599999999999998,0.8860759493670886,0.8913043478260869,0.7246064942212438
Food Adda,3.9,150,31,0,0,1,0,0,0,Belgaum,0.5999999999999999,0.8227848101265822,0.8641304347826086,0.723796092460099
Food Adda,3.9,150,32,0,0,1,0,0,0,Udaipur,0.5999999999999999,0.8227848101265822,0.8586956521739131,0.7221656576774903
Food Adda,3.9,150,48,0,0,1,0,0,0,Agra,0.5999999999999999,0.8227848101265822,0.7717391304347826,0.6960787011557512
Food Adda,4.0,100,36,1,0,1,1,0,0,Kanpur,0.6399999999999999,0.8860759493670886,0.8369565217391305,0.7483021463951569
Food Adda,4.0,200,20,0,0,0,0,0,0,Raipur,0.6399999999999999,0.759493670886076,0.9239130434782609,0.7490726472206934
Food Adda,4.1,50,20,0,0,1,1,0,0,Aligarh,0.6799999999999997,0.9493670886075949,0.9239130434782609,0.8070473307649971
Food Affair,3.0,400,45,0,1,1,0,0,0,Guwahati,0.24,0.5063291139240507,0.7880434782608696,0.45767886626307097
Food Affairs,4.2,100,34,0,1,0,0,1,0,Chandigarh,0.72,0.8860759493670886,0.8478260869565217,0.7915630159603742
Food Ajj Kal - De Sovrani,4.0,200,50,0,0,1,1,0,0,Kolkata,0.6399999999999999,0.759493670886076,0.7608695652173914,0.7001596037424326
Food Ambassador,4.3,150,26,0,1,0,0,1,0,Patna,0.7599999999999998,0.8227848101265822,0.8913043478260869,0.8119482663731423
Food And Fun,3.8,50,36,1,0,1,1,0,0,Jodhpur,0.5599999999999998,0.9493670886075949,0.8369565217391305,0.7209603742432581
Food ATM,4.0,100,33,0,1,0,0,0,0,Jhansi,0.6399999999999999,0.8860759493670886,0.8532608695652174,0.7531934507429829
Food Away Restaurant,3.7,300,26,0,0,1,1,0,0,Kota,0.52,0.6329113924050633,0.8913043478260869,0.6539735828288387
Food Bay,4.0,250,36,0,0,0,0,0,0,Alappuzha,0.6399999999999999,0.6962025316455696,0.8369565217391305,0.710327462850853
Food Bay,4.2,250,45,0,0,1,0,0,0,Kolkata,0.72,0.6962025316455696,0.7880434782608696,0.7356535498073747
Food Bazaar Rajdhani,3.5,200,42,1,1,1,0,1,0,Ranchi,0.43999999999999995,0.759493670886076,0.8043478260869565,0.6132030820033021
Food Beez,4.1,200,30,0,0,1,0,0,0,Madurai,0.6799999999999997,0.759493670886076,0.8695652173913043,0.7527682993946064
Food Boutique,4.3,150,43,0,0,1,0,0,0,Bhopal,0.7599999999999998,0.8227848101265822,0.7989130434782609,0.7842308750687945
Food Bowl,4.0,100,21,1,0,1,0,0,0,Guntur,0.6399999999999999,0.8860759493670886,0.9184782608695652,0.7727586681342873
Food Box,3.6,100,28,0,1,1,0,0,0,Ahmedabad,0.48,0.8860759493670886,0.8804347826086957,0.6813456246560263
Food Box,4.0,200,34,0,1,0,0,0,0,Siliguri,0.6399999999999999,0.759493670886076,0.8478260869565217,0.7262465602641717
Food Bus Of India,4.2,250,36,0,1,1,0,1,0,NCR,0.72,0.6962025316455696,0.8369565217391305,0.750327462850853
Food By KK Snacks,3.8,150,28,0,1,0,0,1,0,Bareilly,0.5599999999999998,0.8227848101265822,0.8804347826086957,0.708687396807925
Food By Mom,4.4,100,26,1,0,0,0,0,0,Mangalore,0.8,0.8860759493670886,0.8913043478260869,0.8446064942212439
Food Capital,3.8,100,53,0,1,1,0,0,0,Kolkata,0.5599999999999998,0.8860759493670886,0.7445652173913043,0.6805847550908088
Food Carnival,4.1,100,32,1,1,0,0,1,0,Kanpur,0.6799999999999997,0.8860759493670886,0.8586956521739131,0.7748238855255916
Food Center,3.9,150,31,0,1,1,0,1,0,Ranchi,0.5999999999999999,0.8227848101265822,0.8641304347826086,0.723796092460099
Food Centre,3.6,300,24,1,1,1,1,0,0,Indore,0.48,0.6329113924050633,0.9021739130434783,0.6372344523940561
Food Chemistry,4.0,200,30,0,1,0,1,0,0,Chandigarh,0.6399999999999999,0.759493670886076,0.8695652173913043,0.7327682993946064
Food City Family Restaurant,3.2,100,61,1,1,1,1,0,0,Allahabad,0.32000000000000006,0.8860759493670886,0.7010869565217391,0.5475412768299395
Food Cloud,3.5,100,35,0,1,0,0,0,0,Patna,0.43999999999999995,0.8860759493670886,0.8423913043478262,0.6499325811777655
Food Club,3.5,200,33,0,1,1,0,1,0,Puducherry,0.43999999999999995,0.759493670886076,0.8532608695652174,0.6278769950467804
Food Context,4.0,200,40,0,0,1,1,0,0,Surat,0.6399999999999999,0.759493670886076,0.8152173913043479,0.7164639515685195
Food Corner,3.4,50,22,0,0,0,0,0,0,Rajkot,0.3999999999999999,0.9493670886075949,0.9130434782608696,0.6637864611997799
Food Corner,3.6,50,47,0,0,1,0,0,0,Nashik,0.48,0.9493670886075949,0.7771739130434783,0.6630255916345624
Food Corner,4.0,150,24,0,0,0,0,0,0,Nellore,0.6399999999999999,0.8227848101265822,0.9021739130434783,0.7552091359383599
Food Corner,4.3,150,27,0,0,1,1,0,0,Vadodara,0.7599999999999998,0.8227848101265822,0.8858695652173914,0.8103178315905337
Food Corner North Indian,3.7,50,45,0,1,0,0,0,0,Varanasi,0.52,0.9493670886075949,0.7880434782608696,0.6862864611997799
Food Corner Taste Budds,3.8,200,29,0,0,1,0,0,0,Belgaum,0.5599999999999998,0.759493670886076,0.875,0.6943987341772152
Food Costa,3.2,100,28,1,0,1,1,1,0,Moradabad,0.32000000000000006,0.8860759493670886,0.8804347826086957,0.6013456246560265
Food Costa,3.3,100,46,0,0,1,1,0,0,Bhopal,0.3599999999999999,0.8860759493670886,0.782608695652174,0.5919977985690699
Food Costa,3.3,150,26,1,1,1,0,1,0,Ujjain,0.3599999999999999,0.8227848101265822,0.8913043478260869,0.6119482663731424
Food Costa,3.9,100,36,0,0,1,0,0,0,Jalgaon,0.5999999999999999,0.8860759493670886,0.8369565217391305,0.7283021463951569
Food Costa,3.9,150,43,0,0,1,1,0,0,Warangal,0.5999999999999999,0.8227848101265822,0.7989130434782609,0.7042308750687947
Food Costa,4.0,100,42,1,1,1,1,0,0,Siliguri,0.6399999999999999,0.8860759493670886,0.8043478260869565,0.7385195376995046
Food Costa Fast Food Restaurant,3.5,100,22,1,1,1,1,1,0,Bhavnagar,0.43999999999999995,0.8860759493670886,0.9130434782608696,0.6711282333516786
Food Cottage,3.9,150,31,1,0,1,1,0,0,Moradabad,0.5999999999999999,0.8227848101265822,0.8641304347826086,0.723796092460099
Food Court,3.1,100,39,0,1,0,0,1,0,Asansol,0.28,0.8860759493670886,0.8206521739130435,0.5634108420473307
Food Court,3.2,150,76,0,0,1,0,0,0,Kolkata,0.32000000000000006,0.8227848101265822,0.6195652173913043,0.5104265272427078
Food Court,4.0,200,23,1,1,1,1,1,0,Goa,0.6399999999999999,0.759493670886076,0.907608695652174,0.7441813428728673
Food Court By Shri Ram Empire,4.1,250,33,1,1,0,0,0,0,Jodhpur,0.6799999999999997,0.6962025316455696,0.8532608695652174,0.735218767198679
Food Culture Amravati,3.9,200,27,0,0,0,0,0,0,Amravati,0.5999999999999999,0.759493670886076,0.8858695652173914,0.7176596037424325
Food Darzee,4.0,150,26,0,1,0,0,1,0,Mumbai,0.6399999999999999,0.8227848101265822,0.8913043478260869,0.7519482663731425
Food Desire,3.4,100,31,0,0,1,1,0,0,Jalandhar,0.3999999999999999,0.8860759493670886,0.8641304347826086,0.6364543203082003
Food Drive,4.0,100,56,0,0,1,0,0,0,Ludhiana,0.6399999999999999,0.8860759493670886,0.7282608695652173,0.7156934507429829
Food Dudes,4.1,200,42,0,0,1,0,0,0,Mumbai,0.6799999999999997,0.759493670886076,0.8043478260869565,0.7332030820033021
Food Engine,4.2,150,28,0,1,1,0,0,0,Tirunelveli,0.72,0.8227848101265822,0.8804347826086957,0.7886873968079251
Food Express,2.9,250,51,1,1,1,0,0,0,Kharagpur,0.19999999999999996,0.6962025316455696,0.7554347826086957,0.46587094111172256
Food Express,3.5,200,44,0,0,1,1,0,0,Chandigarh,0.43999999999999995,0.759493670886076,0.7934782608695652,0.6099422124380848
